accel,angle,brake,clutch,curLapTime,damage,dist_from_start,dist_raced,fuel,gear,opponents,race_pos,rpm,speed_x,speed_y,speed_z,steer,track,track_pos,wheel_spin_vel,z
0.0,-0.0123464,0.0,0.0,-0.762,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.742,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.722,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.702,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.682,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.662,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.642,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.622,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.602,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.582,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.562,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.542,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.522,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.502,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.482,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.462,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.442,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.422,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.402,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.382,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.362,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.342,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
0.0,-0.0123464,0.0,0.0,-0.322,0.0,4108.36,0.0,94.0,1,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,0.00272603,0.00188579,0.00323581,0.0,"[5.99996, 6.19114, 6.87912, 8.38174, 11.7487, 16.9671, 22.1609, 32.2913, 60.3279, 200.0, 80.167, 37.1602, 24.3059, 18.1617, 12.2642, 8.59272, 6.97905, 6.23326, 6.00095]",8.20955e-05,"[0.0, 0.0, 0.0, 0.0]",0.345261
